Bundesland,Landkreis,Altersgruppe,Geschlecht,AnzahlFall,AnzahlTodesfall,Meldedatum,NeuerFall,date
Rheinland-Pfalz,LK Mainz-Bingen,A15-A34,M,2,0,1584403200000,0,17-03-2020
Rheinland-Pfalz,LK Mainz-Bingen,A15-A34,M,1,0,1584576000000,0,19-03-2020
Rheinland-Pfalz,LK Mainz-Bingen,A15-A34,M,1,0,1584662400000,0,20-03-2020
Rheinland-Pfalz,LK Mainz-Bingen,A15-A34,M,1,0,1584835200000,0,22-03-2020
Rheinland-Pfalz,LK Mainz-Bingen,A15-A34,M,1,0,1584921600000,0,23-03-2020
Rheinland-Pfalz,LK Mainz-Bingen,A15-A34,M,5,0,1585008000000,0,24-03-2020
Rheinland-Pfalz,LK Mainz-Bingen,A15-A34,M,3,0,1585094400000,0,25-03-2020
Rheinland-Pfalz,LK Mainz-Bingen,A15-A34,M,3,0,1585267200000,0,27-03-2020
Rheinland-Pfalz,LK Mainz-Bingen,A15-A34,M,1,0,1585440000000,0,29-03-2020
Rheinland-Pfalz,LK Mainz-Bingen,A15-A34,W,3,0,1584057600000,0,13-03-2020
Rheinland-Pfalz,LK Mainz-Bingen,A15-A34,W,1,0,1584230400000,0,15-03-2020
Rheinland-Pfalz,LK Mainz-Bingen,A15-A34,W,1,0,1584576000000,0,19-03-2020
Rheinland-Pfalz,LK Mainz-Bingen,A15-A34,W,2,0,1584662400000,0,20-03-2020
Rheinland-Pfalz,LK Mainz-Bingen,A15-A34,W,2,0,1584748800000,0,21-03-2020
Rheinland-Pfalz,LK Mainz-Bingen,A15-A34,W,2,0,1584921600000,0,23-03-2020
Rheinland-Pfalz,LK Mainz-Bingen,A15-A34,W,1,0,1585094400000,0,25-03-2020
Rheinland-Pfalz,LK Mainz-Bingen,A15-A34,W,3,0,1585180800000,0,26-03-2020
Rheinland-Pfalz,LK Mainz-Bingen,A15-A34,W,4,0,1585267200000,0,27-03-2020
Rheinland-Pfalz,LK Mainz-Bingen,A15-A34,W,1,0,1585353600000,0,28-03-2020
Rheinland-Pfalz,LK Mainz-Bingen,A15-A34,W,2,0,1585440000000,0,29-03-2020
Rheinland-Pfalz,LK Mainz-Bingen,A35-A59,M,1,0,1583884800000,0,11-03-2020
Rheinland-Pfalz,LK Mainz-Bingen,A35-A59,M,2,0,1583971200000,0,12-03-2020
Rheinland-Pfalz,LK Mainz-Bingen,A35-A59,M,1,0,1584057600000,0,13-03-2020
Rheinland-Pfalz,LK Mainz-Bingen,A35-A59,M,2,0,1584144000000,0,14-03-2020
Rheinland-Pfalz,LK Mainz-Bingen,A35-A59,M,2,0,1584230400000,0,15-03-2020
Rheinland-Pfalz,LK Mainz-Bingen,A35-A59,M,1,0,1584316800000,0,16-03-2020
Rheinland-Pfalz,LK Mainz-Bingen,A35-A59,M,2,0,1584489600000,0,18-03-2020
Rheinland-Pfalz,LK Mainz-Bingen,A35-A59,M,1,0,1584576000000,0,19-03-2020
Rheinland-Pfalz,LK Mainz-Bingen,A35-A59,M,3,0,1584662400000,0,20-03-2020
Rheinland-Pfalz,LK Mainz-Bingen,A35-A59,M,2,0,1584748800000,0,21-03-2020
Rheinland-Pfalz,LK Mainz-Bingen,A35-A59,M,1,0,1584835200000,0,22-03-2020
Rheinland-Pfalz,LK Mainz-Bingen,A35-A59,M,3,0,1585008000000,0,24-03-2020
Rheinland-Pfalz,LK Mainz-Bingen,A35-A59,M,3,0,1585094400000,0,25-03-2020
Rheinland-Pfalz,LK Mainz-Bingen,A35-A59,M,2,0,1585180800000,0,26-03-2020
Rheinland-Pfalz,LK Mainz-Bingen,A35-A59,M,7,0,1585267200000,0,27-03-2020
Rheinland-Pfalz,LK Mainz-Bingen,A35-A59,M,1,0,1585440000000,0,29-03-2020
Rheinland-Pfalz,LK Mainz-Bingen,A35-A59,W,1,0,1583971200000,0,12-03-2020
Rheinland-Pfalz,LK Mainz-Bingen,A35-A59,W,1,0,1584144000000,0,14-03-2020
Rheinland-Pfalz,LK Mainz-Bingen,A35-A59,W,2,0,1584403200000,0,17-03-2020
Rheinland-Pfalz,LK Mainz-Bingen,A35-A59,W,2,0,1584489600000,0,18-03-2020
Rheinland-Pfalz,LK Mainz-Bingen,A35-A59,W,1,0,1584576000000,0,19-03-2020
Rheinland-Pfalz,LK Mainz-Bingen,A35-A59,W,1,0,1584662400000,0,20-03-2020
Rheinland-Pfalz,LK Mainz-Bingen,A35-A59,W,1,0,1584748800000,0,21-03-2020
Rheinland-Pfalz,LK Mainz-Bingen,A35-A59,W,1,0,1584835200000,0,22-03-2020
Rheinland-Pfalz,LK Mainz-Bingen,A35-A59,W,1,0,1584921600000,0,23-03-2020
Rheinland-Pfalz,LK Mainz-Bingen,A35-A59,W,3,0,1585008000000,0,24-03-2020
Rheinland-Pfalz,LK Mainz-Bingen,A35-A59,W,2,0,1585094400000,0,25-03-2020
Rheinland-Pfalz,LK Mainz-Bingen,A35-A59,W,4,0,1585180800000,0,26-03-2020
Rheinland-Pfalz,LK Mainz-Bingen,A35-A59,W,3,0,1585267200000,0,27-03-2020
Rheinland-Pfalz,LK Mainz-Bingen,A35-A59,W,1,0,1585353600000,0,28-03-2020
Rheinland-Pfalz,LK Mainz-Bingen,A35-A59,W,2,0,1585440000000,0,29-03-2020
Rheinland-Pfalz,LK Mainz-Bingen,A35-A59,W,2,0,1585526400000,1,30-03-2020
Rheinland-Pfalz,LK Mainz-Bingen,A60-A79,M,1,0,1584489600000,0,18-03-2020
Rheinland-Pfalz,LK Mainz-Bingen,A60-A79,M,2,0,1584576000000,0,19-03-2020
Rheinland-Pfalz,LK Mainz-Bingen,A60-A79,M,1,0,1584662400000,0,20-03-2020
Rheinland-Pfalz,LK Mainz-Bingen,A60-A79,M,3,0,1584921600000,0,23-03-2020
Rheinland-Pfalz,LK Mainz-Bingen,A60-A79,M,1,0,1585008000000,0,24-03-2020
Rheinland-Pfalz,LK Mainz-Bingen,A60-A79,M,1,0,1585180800000,0,26-03-2020
Rheinland-Pfalz,LK Mainz-Bingen,A60-A79,M,1,0,1585353600000,0,28-03-2020
Rheinland-Pfalz,LK Mainz-Bingen,A60-A79,M,1,0,1585440000000,0,29-03-2020
Rheinland-Pfalz,LK Mainz-Bingen,A60-A79,W,1,0,1584489600000,0,18-03-2020
Rheinland-Pfalz,LK Mainz-Bingen,A60-A79,W,1,0,1584662400000,0,20-03-2020
Rheinland-Pfalz,LK Mainz-Bingen,A60-A79,W,2,0,1584748800000,0,21-03-2020
Rheinland-Pfalz,LK Mainz-Bingen,A60-A79,W,3,0,1584921600000,0,23-03-2020
Rheinland-Pfalz,LK Mainz-Bingen,A60-A79,W,1,0,1585267200000,0,27-03-2020
Rheinland-Pfalz,LK Mainz-Bingen,A60-A79,W,2,0,1585440000000,0,29-03-2020
Rheinland-Pfalz,LK Mainz-Bingen,A80+,M,1,0,1584403200000,0,17-03-2020
Rheinland-Pfalz,LK Mainz-Bingen,A80+,W,1,0,1584748800000,0,21-03-2020
Rheinland-Pfalz,LK Mainz-Bingen,A80+,W,1,0,1585267200000,0,27-03-2020
Niedersachsen,LK Schaumburg,A15-A34,M,1,0,1584489600000,0,18-03-2020
Niedersachsen,LK Schaumburg,A15-A34,M,1,0,1584662400000,0,20-03-2020
Niedersachsen,LK Schaumburg,A15-A34,M,2,0,1585008000000,0,24-03-2020
Niedersachsen,LK Schaumburg,A15-A34,M,1,0,1585094400000,0,25-03-2020
Niedersachsen,LK Schaumburg,A15-A34,M,1,0,1585267200000,0,27-03-2020
Niedersachsen,LK Schaumburg,A15-A34,W,1,0,1584489600000,0,18-03-2020
Niedersachsen,LK Schaumburg,A15-A34,W,1,0,1584748800000,0,21-03-2020
Niedersachsen,LK Schaumburg,A15-A34,W,2,0,1584921600000,0,23-03-2020
Niedersachsen,LK Schaumburg,A15-A34,W,2,0,1585008000000,0,24-03-2020
Niedersachsen,LK Schaumburg,A35-A59,M,1,0,1583971200000,0,12-03-2020
Niedersachsen,LK Schaumburg,A35-A59,M,1,0,1584144000000,0,14-03-2020
Niedersachsen,LK Schaumburg,A35-A59,M,2,0,1584403200000,0,17-03-2020
Niedersachsen,LK Schaumburg,A35-A59,M,4,0,1584489600000,0,18-03-2020
Niedersachsen,LK Schaumburg,A35-A59,M,1,0,1584576000000,0,19-03-2020
Niedersachsen,LK Schaumburg,A35-A59,M,1,0,1584662400000,0,20-03-2020
Niedersachsen,LK Schaumburg,A35-A59,M,1,0,1584921600000,0,23-03-2020
Niedersachsen,LK Schaumburg,A35-A59,M,1,0,1585008000000,0,24-03-2020
Niedersachsen,LK Schaumburg,A35-A59,M,1,0,1585094400000,0,25-03-2020
Niedersachsen,LK Schaumburg,A35-A59,W,1,0,1583971200000,0,12-03-2020
Niedersachsen,LK Schaumburg,A35-A59,W,2,0,1584316800000,0,16-03-2020
Niedersachsen,LK Schaumburg,A35-A59,W,3,0,1584403200000,0,17-03-2020
Niedersachsen,LK Schaumburg,A35-A59,W,2,0,1584576000000,0,19-03-2020
Niedersachsen,LK Schaumburg,A35-A59,W,1,0,1584662400000,0,20-03-2020
Niedersachsen,LK Schaumburg,A35-A59,W,2,0,1585094400000,0,25-03-2020
Niedersachsen,LK Schaumburg,A35-A59,W,3,0,1585180800000,0,26-03-2020
Niedersachsen,LK Schaumburg,A35-A59,W,2,0,1585267200000,0,27-03-2020
Niedersachsen,LK Schaumburg,A35-A59,W,1,0,1585526400000,1,30-03-2020
Niedersachsen,LK Schaumburg,A60-A79,M,1,0,1584489600000,0,18-03-2020
Niedersachsen,LK Schaumburg,A60-A79,M,1,0,1584662400000,0,20-03-2020
Niedersachsen,LK Schaumburg,A60-A79,M,2,0,1585094400000,0,25-03-2020
Niedersachsen,LK Schaumburg,A60-A79,W,1,0,1584403200000,0,17-03-2020
Niedersachsen,LK Schaumburg,A60-A79,W,1,0,1584748800000,0,21-03-2020
Niedersachsen,LK Schaumburg,A60-A79,W,1,0,1585094400000,0,25-03-2020
Niedersachsen,LK Schaumburg,A60-A79,W,1,0,1585180800000,0,26-03-2020
Niedersachsen,LK Schaumburg,A60-A79,W,1,0,1585267200000,0,27-03-2020
Niedersachsen,LK Schaumburg,A80+,M,1,0,1585267200000,0,27-03-2020
Nordrhein-Westfalen,SK Duisburg,A00-A04,M,1,0,1584748800000,0,21-03-2020
Nordrhein-Westfalen,SK Duisburg,A00-A04,M,1,0,1585180800000,0,26-03-2020
Nordrhein-Westfalen,SK Duisburg,A00-A04,W,1,0,1585267200000,0,27-03-2020
Nordrhein-Westfalen,SK Duisburg,A05-A14,M,1,0,1585180800000,0,26-03-2020
Nordrhein-Westfalen,SK Duisburg,A05-A14,M,1,0,1585526400000,1,30-03-2020
Nordrhein-Westfalen,SK Duisburg,A05-A14,W,1,0,1585008000000,0,24-03-2020
Nordrhein-Westfalen,SK Duisburg,A05-A14,W,1,0,1585094400000,0,25-03-2020
Nordrhein-Westfalen,SK Duisburg,A15-A34,M,1,0,1584057600000,0,13-03-2020
Nordrhein-Westfalen,SK Duisburg,A15-A34,M,3,0,1584316800000,0,16-03-2020
Nordrhein-Westfalen,SK Duisburg,A15-A34,M,2,0,1584403200000,0,17-03-2020
Nordrhein-Westfalen,SK Duisburg,A15-A34,M,1,0,1584489600000,0,18-03-2020
Nordrhein-Westfalen,SK Duisburg,A15-A34,M,4,0,1584576000000,0,19-03-2020
Nordrhein-Westfalen,SK Duisburg,A15-A34,M,2,0,1584662400000,0,20-03-2020
Nordrhein-Westfalen,SK Duisburg,A15-A34,M,4,0,1584748800000,0,21-03-2020
Nordrhein-Westfalen,SK Duisburg,A15-A34,M,5,0,1584835200000,0,22-03-2020
Nordrhein-Westfalen,SK Duisburg,A15-A34,M,3,0,1584921600000,0,23-03-2020
Nordrhein-Westfalen,SK Duisburg,A15-A34,M,2,0,1585008000000,0,24-03-2020
Nordrhein-Westfalen,SK Duisburg,A15-A34,M,3,0,1585094400000,0,25-03-2020
Nordrhein-Westfalen,SK Duisburg,A15-A34,M,8,0,1585180800000,0,26-03-2020
Nordrhein-Westfalen,SK Duisburg,A15-A34,M,3,0,1585267200000,0,27-03-2020
Nordrhein-Westfalen,SK Duisburg,A15-A34,M,1,0,1585267200000,1,27-03-2020
Nordrhein-Westfalen,SK Duisburg,A15-A34,M,1,0,1585353600000,0,28-03-2020
Nordrhein-Westfalen,SK Duisburg,A15-A34,M,1,0,1585440000000,0,29-03-2020
Nordrhein-Westfalen,SK Duisburg,A15-A34,M,6,0,1585526400000,1,30-03-2020
Nordrhein-Westfalen,SK Duisburg,A15-A34,W,1,0,1583020800000,0,01-03-2020
Nordrhein-Westfalen,SK Duisburg,A15-A34,W,1,0,1583280000000,0,04-03-2020
Nordrhein-Westfalen,SK Duisburg,A15-A34,W,1,0,1583798400000,0,10-03-2020
Nordrhein-Westfalen,SK Duisburg,A15-A34,W,1,0,1583971200000,0,12-03-2020
Nordrhein-Westfalen,SK Duisburg,A15-A34,W,2,0,1584316800000,0,16-03-2020
Nordrhein-Westfalen,SK Duisburg,A15-A34,W,1,0,1584489600000,0,18-03-2020
Nordrhein-Westfalen,SK Duisburg,A15-A34,W,2,0,1584576000000,0,19-03-2020
Nordrhein-Westfalen,SK Duisburg,A15-A34,W,4,0,1584748800000,0,21-03-2020
Nordrhein-Westfalen,SK Duisburg,A15-A34,W,6,0,1584835200000,0,22-03-2020
Nordrhein-Westfalen,SK Duisburg,A15-A34,W,2,0,1584921600000,0,23-03-2020
Nordrhein-Westfalen,SK Duisburg,A15-A34,W,4,0,1585008000000,0,24-03-2020
Nordrhein-Westfalen,SK Duisburg,A15-A34,W,5,0,1585094400000,0,25-03-2020
Nordrhein-Westfalen,SK Duisburg,A15-A34,W,5,0,1585180800000,0,26-03-2020
Nordrhein-Westfalen,SK Duisburg,A15-A34,W,2,0,1585267200000,0,27-03-2020
Nordrhein-Westfalen,SK Duisburg,A15-A34,W,1,0,1585267200000,1,27-03-2020
Nordrhein-Westfalen,SK Duisburg,A15-A34,W,1,0,1585353600000,0,28-03-2020
Nordrhein-Westfalen,SK Duisburg,A15-A34,W,1,0,1585440000000,0,29-03-2020
Nordrhein-Westfalen,SK Duisburg,A15-A34,W,3,0,1585526400000,1,30-03-2020
Nordrhein-Westfalen,SK Duisburg,A35-A59,M,1,0,1583452800000,0,06-03-2020
Nordrhein-Westfalen,SK Duisburg,A35-A59,M,4,0,1583798400000,0,10-03-2020
Nordrhein-Westfalen,SK Duisburg,A35-A59,M,1,0,1583884800000,0,11-03-2020
Nordrhein-Westfalen,SK Duisburg,A35-A59,M,3,0,1584057600000,0,13-03-2020
Nordrhein-Westfalen,SK Duisburg,A35-A59,M,8,0,1584316800000,0,16-03-2020
Nordrhein-Westfalen,SK Duisburg,A35-A59,M,6,0,1584403200000,0,17-03-2020
Nordrhein-Westfalen,SK Duisburg,A35-A59,M,3,0,1584489600000,0,18-03-2020
Nordrhein-Westfalen,SK Duisburg,A35-A59,M,3,0,1584576000000,0,19-03-2020
Nordrhein-Westfalen,SK Duisburg,A35-A59,M,4,0,1584662400000,0,20-03-2020
Nordrhein-Westfalen,SK Duisburg,A35-A59,M,7,0,1584748800000,0,21-03-2020
Nordrhein-Westfalen,SK Duisburg,A35-A59,M,3,0,1584921600000,0,23-03-2020
Nordrhein-Westfalen,SK Duisburg,A35-A59,M,1,0,1585008000000,0,24-03-2020
Nordrhein-Westfalen,SK Duisburg,A35-A59,M,4,0,1585094400000,0,25-03-2020
Nordrhein-Westfalen,SK Duisburg,A35-A59,M,2,0,1585180800000,0,26-03-2020
Nordrhein-Westfalen,SK Duisburg,A35-A59,M,7,0,1585267200000,0,27-03-2020
Nordrhein-Westfalen,SK Duisburg,A35-A59,M,1,1,1585353600000,0,28-03-2020
Nordrhein-Westfalen,SK Duisburg,A35-A59,M,2,0,1585353600000,0,28-03-2020
Nordrhein-Westfalen,SK Duisburg,A35-A59,M,1,0,1585353600000,1,28-03-2020
Nordrhein-Westfalen,SK Duisburg,A35-A59,M,1,0,1585440000000,0,29-03-2020
Nordrhein-Westfalen,SK Duisburg,A35-A59,M,8,0,1585526400000,1,30-03-2020
Nordrhein-Westfalen,SK Duisburg,A35-A59,W,7,0,1584316800000,0,16-03-2020
Nordrhein-Westfalen,SK Duisburg,A35-A59,W,2,0,1584403200000,0,17-03-2020
Nordrhein-Westfalen,SK Duisburg,A35-A59,W,4,0,1584576000000,0,19-03-2020
Nordrhein-Westfalen,SK Duisburg,A35-A59,W,5,0,1584662400000,0,20-03-2020
Nordrhein-Westfalen,SK Duisburg,A35-A59,W,4,0,1584748800000,0,21-03-2020
Nordrhein-Westfalen,SK Duisburg,A35-A59,W,4,0,1584835200000,0,22-03-2020
Nordrhein-Westfalen,SK Duisburg,A35-A59,W,5,0,1584921600000,0,23-03-2020
Nordrhein-Westfalen,SK Duisburg,A35-A59,W,2,0,1585008000000,0,24-03-2020
Nordrhein-Westfalen,SK Duisburg,A35-A59,W,4,0,1585094400000,0,25-03-2020
Nordrhein-Westfalen,SK Duisburg,A35-A59,W,5,0,1585180800000,0,26-03-2020
Nordrhein-Westfalen,SK Duisburg,A35-A59,W,2,0,1585267200000,0,27-03-2020
Nordrhein-Westfalen,SK Duisburg,A35-A59,W,3,0,1585353600000,0,28-03-2020
Nordrhein-Westfalen,SK Duisburg,A35-A59,W,1,0,1585440000000,0,29-03-2020
Nordrhein-Westfalen,SK Duisburg,A35-A59,W,6,0,1585526400000,1,30-03-2020
Nordrhein-Westfalen,SK Duisburg,A60-A79,M,3,0,1584316800000,0,16-03-2020
Nordrhein-Westfalen,SK Duisburg,A60-A79,M,2,0,1584403200000,0,17-03-2020
Nordrhein-Westfalen,SK Duisburg,A60-A79,M,2,0,1584576000000,0,19-03-2020
Nordrhein-Westfalen,SK Duisburg,A60-A79,M,5,0,1584662400000,0,20-03-2020
Nordrhein-Westfalen,SK Duisburg,A60-A79,M,2,0,1584748800000,0,21-03-2020
Nordrhein-Westfalen,SK Duisburg,A60-A79,M,1,0,1584835200000,0,22-03-2020
Nordrhein-Westfalen,SK Duisburg,A60-A79,M,1,0,1585008000000,0,24-03-2020
Nordrhein-Westfalen,SK Duisburg,A60-A79,M,7,0,1585094400000,0,25-03-2020
Nordrhein-Westfalen,SK Duisburg,A60-A79,M,4,0,1585180800000,0,26-03-2020
Nordrhein-Westfalen,SK Duisburg,A60-A79,M,3,0,1585353600000,0,28-03-2020
Nordrhein-Westfalen,SK Duisburg,A60-A79,M,1,0,1585440000000,0,29-03-2020
Nordrhein-Westfalen,SK Duisburg,A60-A79,M,2,0,1585526400000,1,30-03-2020
Nordrhein-Westfalen,SK Duisburg,A60-A79,W,2,0,1584489600000,0,18-03-2020
Nordrhein-Westfalen,SK Duisburg,A60-A79,W,3,0,1584576000000,0,19-03-2020
Nordrhein-Westfalen,SK Duisburg,A60-A79,W,3,0,1584748800000,0,21-03-2020
Nordrhein-Westfalen,SK Duisburg,A60-A79,W,1,0,1584921600000,0,23-03-2020
Nordrhein-Westfalen,SK Duisburg,A60-A79,W,3,0,1585008000000,0,24-03-2020
Nordrhein-Westfalen,SK Duisburg,A60-A79,W,5,0,1585180800000,0,26-03-2020
Nordrhein-Westfalen,SK Duisburg,A60-A79,W,1,0,1585267200000,0,27-03-2020
Nordrhein-Westfalen,SK Duisburg,A60-A79,W,2,0,1585440000000,0,29-03-2020
Nordrhein-Westfalen,SK Duisburg,A60-A79,W,3,0,1585526400000,1,30-03-2020
Nordrhein-Westfalen,SK Duisburg,A80+,M,1,0,1584662400000,0,20-03-2020
Nordrhein-Westfalen,SK Duisburg,A80+,M,1,1,1584748800000,0,21-03-2020
Nordrhein-Westfalen,SK Duisburg,A80+,M,1,0,1584921600000,0,23-03-2020
Nordrhein-Westfalen,SK Duisburg,A80+,M,1,0,1585094400000,0,25-03-2020
Nordrhein-Westfalen,SK Duisburg,A80+,M,2,0,1585180800000,0,26-03-2020
Nordrhein-Westfalen,SK Duisburg,A80+,M,1,0,1585440000000,0,29-03-2020
Nordrhein-Westfalen,SK Duisburg,A80+,W,1,0,1584662400000,0,20-03-2020
Nordrhein-Westfalen,SK Duisburg,A80+,W,1,0,1585008000000,0,24-03-2020
Nordrhein-Westfalen,SK Duisburg,A80+,W,1,0,1585094400000,0,25-03-2020
Nordrhein-Westfalen,SK Duisburg,A80+,W,1,0,1585180800000,0,26-03-2020
Nordrhein-Westfalen,SK Duisburg,A80+,W,1,0,1585353600000,1,28-03-2020
Bayern,LK Freising,A00-A04,M,1,0,1583452800000,0,06-03-2020
Bayern,LK Freising,A05-A14,M,1,0,1583452800000,0,06-03-2020
Bayern,LK Freising,A05-A14,M,1,0,1583798400000,0,10-03-2020
Bayern,LK Freising,A05-A14,M,1,0,1584144000000,0,14-03-2020
Bayern,LK Freising,A05-A14,M,1,0,1584489600000,0,18-03-2020
Bayern,LK Freising,A05-A14,M,1,0,1584576000000,0,19-03-2020
Bayern,LK Freising,A05-A14,M,1,0,1584748800000,0,21-03-2020
Bayern,LK Freising,A05-A14,M,1,0,1584921600000,0,23-03-2020
Bayern,LK Freising,A05-A14,M,1,0,1585180800000,0,26-03-2020
Bayern,LK Freising,A05-A14,M,1,0,1585353600000,0,28-03-2020
Bayern,LK Freising,A05-A14,M,1,0,1585612800000,1,31-03-2020
Bayern,LK Freising,A05-A14,W,1,0,1583625600000,0,08-03-2020
Bayern,LK Freising,A05-A14,W,2,0,1583798400000,0,10-03-2020
Bayern,LK Freising,A05-A14,W,1,0,1584144000000,0,14-03-2020
Bayern,LK Freising,A05-A14,W,1,0,1584489600000,0,18-03-2020
Bayern,LK Freising,A05-A14,W,1,0,1584576000000,0,19-03-2020
Bayern,LK Freising,A05-A14,W,1,0,1584921600000,0,23-03-2020
Bayern,LK Freising,A05-A14,W,1,0,1585008000000,0,24-03-2020
Bayern,LK Freising,A05-A14,W,2,0,1585267200000,0,27-03-2020
Bayern,LK Freising,A05-A14,W,1,0,1585526400000,1,30-03-2020
Bayern,LK Freising,A15-A34,M,1,0,1583452800000,0,06-03-2020
Bayern,LK Freising,A15-A34,M,2,0,1583625600000,0,08-03-2020
Bayern,LK Freising,A15-A34,M,1,0,1583712000000,0,09-03-2020
Bayern,LK Freising,A15-A34,M,1,0,1583798400000,0,10-03-2020
Bayern,LK Freising,A15-A34,M,2,0,1584144000000,0,14-03-2020
Bayern,LK Freising,A15-A34,M,4,0,1584316800000,0,16-03-2020
Bayern,LK Freising,A15-A34,M,2,0,1584489600000,0,18-03-2020
Bayern,LK Freising,A15-A34,M,5,0,1584576000000,0,19-03-2020
Bayern,LK Freising,A15-A34,M,1,0,1584662400000,0,20-03-2020
Bayern,LK Freising,A15-A34,M,3,0,1584748800000,0,21-03-2020
Bayern,LK Freising,A15-A34,M,1,0,1584921600000,0,23-03-2020
Bayern,LK Freising,A15-A34,M,5,0,1585008000000,0,24-03-2020
Bayern,LK Freising,A15-A34,M,2,0,1585094400000,0,25-03-2020
Bayern,LK Freising,A15-A34,M,1,0,1585180800000,0,26-03-2020
Bayern,LK Freising,A15-A34,M,5,0,1585267200000,0,27-03-2020
Bayern,LK Freising,A15-A34,M,2,0,1585353600000,0,28-03-2020
Bayern,LK Freising,A15-A34,M,1,0,1585526400000,1,30-03-2020
Bayern,LK Freising,A15-A34,unbekannt,1,0,1585526400000,1,30-03-2020
Bayern,LK Freising,A15-A34,W,4,0,1583452800000,0,06-03-2020
Bayern,LK Freising,A15-A34,W,1,0,1583625600000,0,08-03-2020
Bayern,LK Freising,A15-A34,W,1,0,1583712000000,0,09-03-2020
Bayern,LK Freising,A15-A34,W,2,0,1583798400000,0,10-03-2020
Bayern,LK Freising,A15-A34,W,2,0,1584144000000,0,14-03-2020
Bayern,LK Freising,A15-A34,W,2,0,1584403200000,0,17-03-2020
Bayern,LK Freising,A15-A34,W,3,0,1584489600000,0,18-03-2020
Bayern,LK Freising,A15-A34,W,5,0,1584576000000,0,19-03-2020
Bayern,LK Freising,A15-A34,W,1,0,1584662400000,0,20-03-2020
Bayern,LK Freising,A15-A34,W,2,0,1584748800000,0,21-03-2020
Bayern,LK Freising,A15-A34,W,2,0,1585008000000,0,24-03-2020
Bayern,LK Freising,A15-A34,W,4,0,1585094400000,0,25-03-2020
Bayern,LK Freising,A15-A34,W,1,0,1585180800000,0,26-03-2020
Bayern,LK Freising,A15-A34,W,7,0,1585267200000,0,27-03-2020
Bayern,LK Freising,A15-A34,W,5,0,1585353600000,0,28-03-2020
Bayern,LK Freising,A15-A34,W,3,0,1585440000000,0,29-03-2020
Bayern,LK Freising,A15-A34,W,1,0,1585526400000,1,30-03-2020
Bayern,LK Freising,A15-A34,W,2,0,1585612800000,1,31-03-2020
Bayern,LK Freising,A35-A59,M,1,0,1583020800000,0,01-03-2020
Bayern,LK Freising,A35-A59,M,1,0,1583280000000,0,04-03-2020
Bayern,LK Freising,A35-A59,M,7,0,1583452800000,0,06-03-2020
Bayern,LK Freising,A35-A59,M,1,0,1583539200000,0,07-03-2020
Bayern,LK Freising,A35-A59,M,4,0,1583625600000,0,08-03-2020
Bayern,LK Freising,A35-A59,M,3,0,1583798400000,0,10-03-2020
Bayern,LK Freising,A35-A59,M,1,0,1584057600000,0,13-03-2020
Bayern,LK Freising,A35-A59,M,6,0,1584144000000,0,14-03-2020
Bayern,LK Freising,A35-A59,M,2,0,1584316800000,0,16-03-2020
Bayern,LK Freising,A35-A59,M,5,0,1584403200000,0,17-03-2020
Bayern,LK Freising,A35-A59,M,5,0,1584489600000,0,18-03-2020
Bayern,LK Freising,A35-A59,M,2,0,1584576000000,0,19-03-2020
Bayern,LK Freising,A35-A59,M,8,0,1584662400000,0,20-03-2020
Bayern,LK Freising,A35-A59,M,13,0,1584748800000,0,21-03-2020
Bayern,LK Freising,A35-A59,M,7,0,1584835200000,0,22-03-2020
Bayern,LK Freising,A35-A59,M,4,0,1584921600000,0,23-03-2020
Bayern,LK Freising,A35-A59,M,7,0,1585008000000,0,24-03-2020
Bayern,LK Freising,A35-A59,M,5,0,1585094400000,0,25-03-2020
Bayern,LK Freising,A35-A59,M,4,0,1585180800000,0,26-03-2020
Bayern,LK Freising,A35-A59,M,11,0,1585267200000,0,27-03-2020
Bayern,LK Freising,A35-A59,M,2,0,1585353600000,0,28-03-2020
Bayern,LK Freising,A35-A59,M,3,0,1585440000000,0,29-03-2020
Bayern,LK Freising,A35-A59,M,8,0,1585526400000,1,30-03-2020
Bayern,LK Freising,A35-A59,M,5,0,1585612800000,1,31-03-2020
Bayern,LK Freising,A35-A59,W,1,0,1581465600000,0,12-02-2020
Bayern,LK Freising,A35-A59,W,2,0,1583452800000,0,06-03-2020
Bayern,LK Freising,A35-A59,W,2,0,1583539200000,0,07-03-2020
Bayern,LK Freising,A35-A59,W,2,0,1583625600000,0,08-03-2020
Bayern,LK Freising,A35-A59,W,2,0,1583798400000,0,10-03-2020
Bayern,LK Freising,A35-A59,W,6,0,1584144000000,0,14-03-2020
Bayern,LK Freising,A35-A59,W,9,0,1584316800000,0,16-03-2020
Bayern,LK Freising,A35-A59,W,4,0,1584403200000,0,17-03-2020
Bayern,LK Freising,A35-A59,W,3,0,1584489600000,0,18-03-2020
Bayern,LK Freising,A35-A59,W,5,0,1584576000000,0,19-03-2020
Bayern,LK Freising,A35-A59,W,3,0,1584662400000,0,20-03-2020
Bayern,LK Freising,A35-A59,W,11,0,1584748800000,0,21-03-2020
Bayern,LK Freising,A35-A59,W,4,0,1584835200000,0,22-03-2020
Bayern,LK Freising,A35-A59,W,1,0,1584921600000,0,23-03-2020
Bayern,LK Freising,A35-A59,W,7,0,1585008000000,0,24-03-2020
Bayern,LK Freising,A35-A59,W,6,0,1585094400000,0,25-03-2020
